type,label,page,gold_text,pred_text,gold_start,gold_end,pred_start,pred_end
TP,E53_Place,25,Leipsicher plein,Leipsicher plein,707,723,707,723
TP,E18_Physical_Thing,25,Leipsicher poort,Leipsicher poort,739,755,739,755
TP,E53_Place,25,paradeplaats,paradeplaats,760,772,760,772
TP,E53_Place,25,Kasern plaats,Kasern plaats,779,792,779,792
TP,E18_Physical_Thing,25,coffyhuis,coffyhuis,893,902,893,902
TP,E53_Place,25,4 bovenkamers,4 bovenkamers,921,934,921,934
TP,E53_Place,25,Frederiksplein,Frederiksplein,1013,1027,1013,1027
TP,E53_Place,25,Koningsplein,Koningsplein,1145,1157,1145,1157
TP,E53_Place,25,Karelsplein,Karelsplein,1250,1261,1250,1261
TP,E52_Time_Span,25,einde der 17de Eeuw,17de Eeuw,1387,1406,1397,1406
TP,E53_Place,25,boven nieuw stad,boven nieuw stad,1425,1441,1425,1441
TP,E53_Place,25,Franryk,Franryk,1454,1461,1454,1461
TP,E31_Document,25,Edict van Nantes,Edict van Nantes,1488,1504,1488,1504
TP,E53_Place,25,Bellevue straat,Bellevue straat,1775,1790,1775,1790
TP,E53_Place,25,boven nieuwstad,boven nieuwstad,1803,1818,1803,1818
TP,E53_Place,25,Göttingen,Göttingen,1981,1990,1981,1990
